"driverId","raceId","año","circuitId","fecha","hora","pos_en_carrera","acumulado_victorias","fecha_nac","referencia","nacionalidad","tiempo_total","tiempo_medio","num_vuelta_rapida","tiempo_mas_rapido","tiempo_medio_box","tiempo_total_box","num_veces_box","puntos_carrera","vel_vuelta_rapida","q1_ms","q2_ms","q3_ms","temperatura","precip","humedad","temp_ap","presion","lluvia","nieve","cloud_cover","cloud_cover_low","viento"
"838","1007","2018","32","2018-10-28","1","16","0","1992-03-26","vandoorne","Belgian","5961165","86393.6956521739","14","81921","22174","22174","1","4","189.138","76966","0","0","19.7","0","51","18.8","1018.8","0","0","52","24","8.2"
"838","1008","2018","18","2018-11-11","1","16","0","1992-03-26","vandoorne","Belgian","5294332","75633.3142857143","68","72968","22618","22618","1","0","212.591","69601","0","0","24","0.3","75","26.3","1012.5","0.3","0","53","21","15.4"
"838","1009","2018","24","2018-11-25","1","16","0","1992-03-26","vandoorne","Belgian","6031945","111702.685185185","53","103249","22317","22317","1","0","193.652","98577","0","0","32.8","0","37","31.6","1012.4","0","0","15","0","23"
"838","949","2016","3","2016-04-03","1","13","0","1992-03-26","vandoorne","Belgian","5628091","100501.625","44","96121","24867.3333333333","74602","3","1","202.694","92472","91934","0","21.7","0","51","20.3","1016.4","0","0","0","0","12.4"
"838","969","2017","1","2017-03-26","1","13","0","1992-03-26","vandoorne","Belgian","5098807","92705.5818181818","53","89440","39562","39562","1","0","213.448","86858","0","0","23.7","0","73","25.9","1011.9","0","0","29","0","11.6"
"838","970","2017","17","2017-04-09","1","16","0","1992-03-26","vandoorne","Belgian","2149080","126416.470588235","15","101460","19264.5","77058","4","0","193.412","95023","0","0","12.8","0.1","81","10","1013.1","0.1","0","100","100","18.5"
"838","972","2017","71","2017-04-30","1","19","0","1992-03-26","vandoorne","Belgian","5361066","105118.941176471","47","99790","33002","66004","2","0","210.971","97070","0","0","22.4","0","64","25.1","1014.4","0","0","1","0","5.1"
"838","973","2017","4","2017-05-14","1","21","0","1992-03-26","vandoorne","Belgian","2893978","90436.8125","14","87554","22547","22547","1","0","191.401","82532","0","0","23.5","0.1","43","23.7","1024.1","0.1","0","38","16","11.3"
"838","974","2017","6","2017-05-28","1","21","0","1992-03-26","vandoorne","Belgian","5351317","81080.5606060606","45","76665","24768","24768","1","0","156.697","73476","73249","0","27","0","35","27.6","1021.3","0","0","0","0","10"
"838","975","2017","7","2017-06-11","1","21","0","1992-03-26","vandoorne","Belgian","5634493","81659.3188405797","69","76774","23267","23267","1","0","204.491","74182","0","0","28","0","50","26.5","1007.2","0","0","43","0","35.6"
"838","976","2017","73","2017-06-25","1","20","0","1992-03-26","vandoorne","Belgian","7527733","147602.607843137","45","106648","342788.75","1371155","4","0","202.636","105030","0","0","27.6","0","65","29.7","1010","0","0","34","7","14.8"
"838","977","2017","70","2017-07-09","1","20","0","1992-03-26","vandoorne","Belgian","4959440","70849.1428571429","67","68422","18960","37920","2","0","227.19","66316","65741","0","27.1","0","41","26.8","1015.6","0","0","61","2","7.7"
"838","978","2017","9","2017-07-16","1","20","0","1992-03-26","vandoorne","Belgian","4896659","97933.18","43","93464","29337","29337","1","0","226.906","100011","90105","89418","20.5","0.1","71","19.5","1022.4","0.1","0","94","100","18.1"
"838","979","2017","11","2017-07-30","1","18","0","1992-03-26","vandoorne","Belgian","6006740","87054.2028985507","44","81960","28616","28616","1","1","192.43","78479","78000","77894","28.1","0","41","29.3","1016.4","0","0","25","0","11.1"
"838","980","2017","13","2017-08-27","1","18","0","1992-03-26","vandoorne","Belgian","5139898","116815.863636364","44","109907","26540.5","53081","2","0","229.415","105441","0","0","21.7","0","70","22.9","1018.3","0","0","21","21","5.4"
"838","982","2017","15","2017-09-17","1","17","0","1992-03-26","vandoorne","Belgian","7433932","128171.24137931","57","106722","29834.8","149174","5","6","170.855","102222","101227","101398","27.1","0.1","85","30.8","1010.4","0.1","0","78","27","18.5"
"838","983","2017","2","2017-10-01","1","14","0","1992-03-26","vandoorne","Belgian","5415195","98458.0909090909","49","95931","24580","24580","1","6","208.012","92838","91848","91582","28.3","3.5","77","33.1","1009.5","3.5","0","70","32","7.6"
"838","984","2017","22","2017-10-08","1","15","0","1992-03-26","vandoorne","Belgian","5272232","101389.076923077","49","93724","23414.5","46829","2","0","223.05","90654","89778","0","23.9","0","72","27.6","1021.8","0","0","23","0","3.2"
"838","985","2017","69","2017-10-22","1","15","0","1992-03-26","vandoorne","Belgian","5663812","102978.4","27","100349","23578","23578","1","0","197.777","96286","95641","0","23.5","0","54","22","1019.4","0","0","0","0","24.8"
"838","986","2017","32","2017-10-29","1","15","0","1992-03-26","vandoorne","Belgian","5843430","83477.5714285714","66","80972","28044","28044","1","0","191.355","78578","0","0","20.8","0","39","20.2","1014.9","0","0","43","0","4.7"
"838","988","2017","24","2017-11-26","1","16","0","1992-03-26","vandoorne","Belgian","5727691","106068.351851852","50","103986","22125","22125","1","0","192.279","98777","98808","0","24.6","0","54","23.3","1018.2","0","0","91","98","19.4"
"838","989","2018","1","2018-03-25","1","9","0","1992-03-26","vandoorne","Belgian","5408204","93244.8965517241","57","86958","22474","22474","1","2","219.54","84073","83853","0","22","0","43","18.5","999.9","0","0","27","20","24.8"
"838","990","2018","3","2018-04-08","1","11","0","1992-03-26","vandoorne","Belgian","5533129","98805.875","30","95131","25106","50212","2","4","204.803","90479","90525","0","28.9","0","38","27.3","1009.4","0","0","1","0","17.1"
"838","991","2018","17","2018-04-15","1","11","0","1992-03-26","vandoorne","Belgian","5785753","103317.017857143","54","98137","23730","23730","1","0","199.961","93824","93505","0","18.2","0","31","15.8","1019.2","0","0","9","0","15.2"
"838","992","2018","73","2018-04-29","1","14","0","1992-03-26","vandoorne","Belgian","6238443","122322.411764706","50","107666","20932","83728","4","2","200.72","104489","0","0","16.6","0","55","10.2","1019.3","0","0","46","0","41.4"
"838","993","2018","4","2018-05-13","1","14","0","1992-03-26","vandoorne","Belgian","4175469","92788.2","38","82594","27416","27416","1","0","202.896","78885","78323","0","15.1","0","60","13.4","1016.2","0","0","22","4","17.3"
"838","994","2018","6","2018-05-27","1","15","0","1992-03-26","vandoorne","Belgian","6175039","80195.3116883117","76","76864","26127.5","52255","2","0","156.291","72463","72440","0","26.2","0","66","27.5","1016.6","0","0","64","0","20.6"
"838","995","2018","7","2018-06-10","1","15","0","1992-03-26","vandoorne","Belgian","5323242","80655.1818181818","55","75765","32272.5","64545","2","0","207.214","72998","72865","0","18.5","0","38","18.3","1020.2","0","0","18","0","7.4"
"838","996","2018","34","2018-06-24","1","15","0","1992-03-26","vandoorne","Belgian","5438601","104588.480769231","48","96675","24399","24399","1","0","217.545","93162","0","0","23.7","0","48","24.4","1016.3","0","0","95","24","6.4"
"838","997","2018","70","2018-07-01","1","16","0","1992-03-26","vandoorne","Belgian","4728889","72752.1384615385","63","68894","34541.5","69083","2","0","225.633","65271","0","0","17.5","0","64","16.1","1015.8","0","0","26","15","12.3"
"838","998","2018","9","2018-07-08","1","16","0","1992-03-26","vandoorne","Belgian","5285558","101645.346153846","48","93551","28471","56942","2","0","226.695","89096","0","0","26.2","0","43","26.8","1026","0","0","2","2","12.7"
"838","999","2018","10","2018-07-22","1","16","0","1992-03-26","vandoorne","Belgian","5596462","83529.2835820896","67","77537","19699.5","39399","2","0","212.368","74401","0","0","26.6","0","48","26.4","1013.5","0","0","100","54","12.5"
"839","1000","2018","11","2018-07-29","1","12","0","1996-09-17","ocon","French","5907230","85612.0289855072","63","82876","22258","22258","1","0","190.303","79142","0","0","32","0","39","34","1011.2","0","0","28","17","7.7"
"839","1001","2018","13","2018-08-26","1","11","0","1996-09-17","ocon","French","5093996","115772.636363636","35","108078","21403.5","42807","2","8","233.298","104003","103302","121851","16.7","0","46","13.1","1016.5","0","0","100","94","16.6"
"839","1002","2018","14","2018-09-02","1","10","0","1996-09-17","ocon","French","4672245","88155.5660377358","44","84179","24827","24827","1","8","247.555","81570","81315","81099","19.1","0.4","81","20.7","1017.2","0.4","0","82","9","2.5"
"839","1004","2018","71","2018-09-30","1","11","0","1996-09-17","ocon","French","5262789","101207.480769231","52","98366","30642","30642","1","2","214.025","94290","93596","93413","22.7","0","74","23.6","1017.5","0","0","55","0","13.5"
"839","1005","2018","22","2018-10-07","1","11","0","1996-09-17","ocon","French","5325117","100473.905660377","50","94670","23316","23316","1","2","220.821","89899","89538","90126","26.4","0","59","27.3","1011.6","0","0","1","0","16.8"
"839","1006","2018","69","2018-10-21","1","11","0","1996-09-17","ocon","French","5757931","102820.196428571","45","99992","24534","24534","1","0",NA,"94876","94522","94145","18.9","0","53","16.1","1025.5","0","0","15","0","17.3"
"839","1007","2018","32","2018-10-28","1","11","0","1996-09-17","ocon","French","5977622","86632.2028985507","6","82629","25281","50562","2","0","187.517","76252","76844","0","19.7","0","51","18.8","1018.8","0","0","52","24","8.2"
"839","1008","2018","18","2018-11-11","1","11","0","1996-09-17","ocon","French","5295651","75652.1571428571","70","72352","29212","58424","2","0","214.401","69264","68770","0","24","0.3","75","26.3","1012.5","0.3","0","53","21","15.4"
"839","1009","2018","24","2018-11-25","1","12","0","1996-09-17","ocon","French","4945745","112403.295454545","41","103591","21979","21979","1","0","193.012","96936","96814","96540","32.8","0","37","31.6","1012.4","0","0","15","0","23"
"839","1031","2020","70","2020-07-05","1","8","0","1996-09-17","ocon","French","5473195","77087.2535211268","70","68912","20654.5","41309","2","4","225.509","64933","64643","0","25.4","0","43","26.1","1017.1","0","0","49","0","5.5"
"839","1033","2020","11","2020-07-19","1","13","0","1996-09-17","ocon","French","5819437","84339.6666666667","40","80261","23070.5","46141","2","0","196.503","75719","75742","0","18.9","0.2","87","19","1014.2","0.2","0","98","21","15.8"
"839","1034","2020","9","2020-08-02","1","11","0","1996-09-17","ocon","French","5308220","102081.153846154","50","89491","30768","30768","1","8","236.98","86396","86252","86209","19.4","0","48","16.9","1016.3","0","0","41","20","17.7"
"839","1035","2020","9","2020-08-09","1","10","0","1996-09-17","ocon","French","4846766","93207.0384615385","50","90575","28093","28093","1","4","234.144","87278","87011","0","23.3","0","64","24.8","1018.7","0","0","23","0","12"
"839","1036","2020","4","2020-08-16","1","12","0","1996-09-17","ocon","French","5561207","85557.0307692308","65","82174","22366","22366","1","0","203.933","77765","77567","0","27.8","0.6","56","30","1012.2","0.6","0","34","17","12.6"
"839","1037","2020","13","2020-08-30","1","10","0","1996-09-17","ocon","French","5089411","115668.431818182","44","108540","24305","24305","1","10","232.305","103505","102534","102396","16.9","0","65","15.4","1010.6","0","0","100","98","11"
"839","1038","2020","14","2020-09-06","1","12","0","1996-09-17","ocon","French","6444747","121599","52","84490","774256.5","1548513","2","4","246.831","80747","80234","0","25.9","0","51","27.7","1012.7","0","0","24","17","4"
"839","1039","2020","76","2020-09-13","1","12","0","1996-09-17","ocon","French","939081","134154.428571429","1","123478","17455","17455","1","0","143.27","76825","76297","0","30.1","0","39","30.9","1022.8","0","0","0","0","12.3"
"839","1040","2020","71","2020-09-27","1","12","0","1996-09-17","ocon","French","5708370","107705.094339623","48","99216","30068","30068","1","6","212.191","93557","93196","92624","28.2","0","53","30.3","1013.2","0","0","0","0","10"
"839","1042","2020","75","2020-10-25","1","12","0","1996-09-17","ocon","French","5418457","83360.8769230769","61","80859","28535","28535","1","4","207.16","77775","77614","0","19.6","0.1","69","17.1","1021.6","0.1","0","95","78","25.4"
"839","1043","2020","21","2020-11-01","1","12","0","1996-09-17","ocon","French","2218496","82166.5185185185","22","79606","30559","30559","1","0","221.998","75352","75201","0","18.9","0","65","18.6","1022.3","0","0","93","69","6.3"
"839","1044","2020","5","2020-11-15","1","12","0","1996-09-17","ocon","French","6143252","107776.350877193","55","101006","24597","49194","2","0","190.254","126115","113657","112622","12.8","0.1","82","11.4","1024.7","0.1","0","100","77","9.3"
"839","1045","2020","3","2020-11-29","1","12","0","1996-09-17","ocon","French","7210318","126496.807017544","37","94354","403425.333333333","1210276","3","2","206.49","89203","88937","88419","27.6","0","40","26.5","1015.2","0","0","10","0","13.6"
"839","1046","2020","3","2020-12-06","1","12","0","1996-09-17","ocon","French","5485632","63053.2413793103","75","57350","24414","24414","1","18","222.402","54309","53995","0","20.9","0","68","18.3","1015","0","0","0","0","28.6"
"839","1047","2020","24","2020-12-13","1","12","0","1996-09-17","ocon","French","5889714","107085.709090909","47","102894","21615","21615","1","2","194.32","96783","96359","0","23.5","0","49","21.5","1015.8","0","0","43","42","18.5"
"839","1051","2021","78","2021-11-21","1","11","1","1996-09-17","ocon","French","5149041","90334.0526315789","46","87061","25517","25517","1","10","222.464","82565","82012","82028","27.1","0","62","27.9","1012.8","0","0","0","0","19"
"839","1052","2021","3","2021-03-28","1","13","0","1996-09-17","ocon","French","5539995","100727.181818182","33","95250","24848.5","49697","2","0","204.548","91724","0","0","20.9","0","53","15.5","1015.4","0","0","0","0","38.6"
"839","1053","2021","21","2021-04-18","1","12","0","1996-09-17","ocon","French","7420302","117782.571428571","62","79417","325585.2","1627926","5","2","222.512","75385","75117","75210","10.8","0.1","64","7.3","1016.3","0.1","0","89","9","15.6"
"839","1054","2021","75","2021-05-02","1","9","0","1996-09-17","ocon","French","5735170","86896.5151515152","34","81886","23516","70548","3","6","204.562","79092","78586","79042","18.9","0","42","18.5","1017.3","0","0","31","2","9.8"
"839","1055","2021","4","2021-05-09","1","9","0","1996-09-17","ocon","French","5626241","86557.5538461539","46","83311","22798","22798","1","2","202.014","78281","77743","77580","22","0.1","57","21.7","1009.4","0.1","0","89","0","12.8"
"839","1056","2021","6","2021-05-23","1","10","0","1996-09-17","ocon","French","5978906","77648.1298701299","41","75316","23935","23935","1","2","159.503","71740","71486","0","21.3","0","53","20.5","1015.3","0","0","40","0","17.9"
"839","1058","2021","70","2021-06-27","1","13","0","1996-09-17","ocon","French","4990959","71299.4142857143","70","69576","21238","21238","1","0","223.421","65217","0","0","25.8","0","38","26.6","1016.2","0","0","57","3","6.5"
"839","1059","2021","34","2021-06-20","1","12","0","1996-09-17","ocon","French","5258887","101132.442307692","33","98645","30207","30207","1","0","213.2","92139","91736","0","27.2","0.1","45","26.1","1009.4","0.1","0","24","0","21.2"
"839","1061","2021","9","2021-07-18","1","13","0","1996-09-17","ocon","French","7179446","138066.269230769","48","92210","1047883","2095766","2","2","229.992","87415","87340","0","27.4","0","47","30.2","1025","0","0","0","0","5"
"839","1062","2021","11","2021-08-01","1","10","1","1996-09-17","ocon","French","7483199","106902.842857143","54","81421","503784.666666667","1511354","3","25","193.704","77367","76766","76653","29.4","0","49","30.4","1005.1","0","0","33","1","18.3"
"839","1064","2021","39","2021-09-05","1","11","1","1996-09-17","ocon","French","5454465","76823.4507042254","54","74675","19240","19240","1","2","205.321","70179","69919","69933","20.3","0","59","20","1022.2","0","0","0","0","11.4"
"839","1065","2021","14","2021-09-12","1","11","1","1996-09-17","ocon","French","4935233","93117.6037735849","53","85566","30333","30333","1","1","243.727","81500","81103","0","27.8","0","43","29.3","1015.9","0","0","26","11","3.7"
"839","1066","2021","71","2021-09-26","1","11","1","1996-09-17","ocon","French","5490744","105591.230769231","34","100598","31582.5","63165","2","0","209.276","108099","106070","105865","17.7","0.2","71","16.4","1023.6","0.2","0","82","51","14.5"
"839","1069","2021","69","2021-10-24","1","11","1","1996-09-17","ocon","French","4246671","106166.775","28","102194","32359.5","64719","2","0","194.207","95747","95377","0","27.4","0.2","68","29.6","1011","0.2","0","50","56","14.5"
"839","1070","2021","32","2021-11-07","1","11","1","1996-09-17","ocon","French","5992459","85606.5571428571","67","81348","23100","23100","1","0","190.47","78126","78405","0","19.6","0","39","20","1019.8","0","0","13","0","4.6"
"839","1071","2021","18","2021-11-14","1","11","1","1996-09-17","ocon","French","5563369","79476.7","48","74430","20202.3333333333","60607","3","4","208.415","69430","69189","0","23.3","0","50","26.5","1016.2","0","0","41","46","2.6"
"839","1072","2021","77","2021-12-05","1","11","1","1996-09-17","ocon","French","7602751","152055.02","47","91797","1042708","2085416","2","12","242.125","88752","88574","88647","28","0","74","31.9","1013.4","0","0","0","0","11.2"
"839","1073","2021","24","2021-12-12","1","11","1","1996-09-17","ocon","French","5481371","94506.3965517241","58","88249","21677","21677","1","2","215.431","83764","83420","83389","25.1","0","52","23.8","1017.2","0","0","50","55","18.6"
"839","1074","2022","3","2022-03-20","1","7","0","1996-09-17","ocon","French","5873007","103035.210526316","53","97110","26703.3333333333","80110","3","6","200.63","92041","91782","0","23.1","0","35","19.1","1011.5","0","0","0","0","21.9"
"839","1075","2022","77","2022-03-27","1","6","0","1996-09-17","ocon","French","5115310","102306.2","46","93103","21141","21141","1","8","238.729","90093","89584","89068","26.1","0","56","25.5","1012.4","0","0","0","0","19.8"
"839","1076","2022","1","2022-04-10","1","7","0","1996-09-17","ocon","French","5328231","91866.0517241379","58","82469","19128","19128","1","6","230.399","79605","79136","79061","25.7","0","48","24","1015.6","0","0","46","3","22.2"
"839","1077","2022","21","2022-04-24","1","9","0","1996-09-17","ocon","French","5540341","89360.3387096774","37","81887","31409","31409","1","0","215.814","82338","0","0","13.1","0.1","81","12.7","1006.7","0.1","0","100","35","8.6"
"839","1078","2022","79","2022-05-08","1","9","0","1996-09-17","ocon","French","5692644","99870.9473684211","56","93163","19019","19019","1","4","209.13","0","0","0","32.5","0","47","36.5","1010.9","0","0","19","7","12.1"
"839","1079","2022","4","2022-05-22","1","9","0","1996-09-17","ocon","French","5915872","89634.4242424242","54","85935","22374.3333333333","67123","3","6","195.845","80880","80638","0","35.1","0","14","32","1011.2","0","0","0","0","23.6"
"839","1080","2022","6","2022-05-29","1","9","0","1996-09-17","ocon","French","7040909","110014.203125","50","77571","605680","1211360","2","0","154.867","72848","72528","73047","23","0","71","23.5","1003.8","0","0","47","20","15.9"
"839","1081","2022","73","2022-06-12","1","9","0","1996-09-17","ocon","French","5754125","112825.980392157","36","108297","22638","22638","1","1","199.551","103903","103585","0","27.1","0","48","27.3","1007.7","0","0","1","0","21.1"
"839","1082","2022","7","2022-06-19","1","9","0","1996-09-17","ocon","French","5805647","82937.8142857143","64","77110","24814.5","49629","2","8","203.6","93012","86135","83529","18.7","0","41","16.3","1014.4","0","0","1","1","21.1"
"839","1082","2022","7","2022-06-19","1","9","0","1996-09-17","ocon","French","5805647","82937.8142857143","62","77110","24814.5","49629","2","8","203.6","93012","86135","83529","18.7","0","41","16.3","1014.4","0","0","1","1","21.1"
"839","1083","2022","9","2022-07-03","1","9","0","1996-09-17","ocon","French","6741784","182210.378378378","37","93537","1490551","2981102","2","0","226.729","101730","105190","0","17.9","0.1","66","17.5","1019.2","0.1","0","25","4","6.2"
"839","1084","2022","70","2022-07-10","1","8","0","1996-09-17","ocon","French","5132748","72292.2253521127","62","69559","21932","43864","2","10","223.476","66468","65993","65726","20.1","0","41","18.5","1017.9","0","0","24","0","14.3"
"839","1085","2022","34","2022-07-24","1","8","0","1996-09-17","ocon","French","5459071","103001.339622642","53","98684","44747","44747","1","4","213.116","93346","93048","0","31.7","0","40","33.8","1017.3","0","0","0","0","13.4"
"839","1086","2022","11","2022-07-31","1","8","0","1996-09-17","ocon","French","5987000","86768.115942029","60","84149","23581","23581","1","2","187.424","78866","78216","78018","20.4","0","62","17.1","1013.1","0","0","76","27","29.5"
"839","1087","2022","13","2022-08-28","1","8","0","1996-09-17","ocon","French","5228534","118830.318181818","36","111717","23501","47002","2","6","225.698","106039","105475","105180","19.8","0","54","18.9","1020.3","0","0","11","10","13.4"
"839","1088","2022","39","2022-09-04","1","8","0","1996-09-17","ocon","French","5823890","80887.3611111111","64","75084","18366","55098","3","2","204.203","71748","71605","0","24.3","0.1","57","25.5","1017.7","0.1","0","56","14","4.7"
"839","1089","2022","14","2022-09-11","1","8","0","1996-09-17","ocon","French","4835834","91242.1509433962","37","86593","24336","24336","1","0","240.837","82166","82130","0","25.1","0","50","27","1015.6","0","0","16","2","3.1"
"839","1092","2022","22","2022-10-09","1","8","0","1996-09-17","ocon","French","3743689","133703.178571429","11","106559","209386.5","418773","2","12","196.184","90696","90357","90165","19.5","0.6","78","20","1020.1","0.6","0","100","23","9.7"
"839","1093","2022","69","2022-10-23","1","8","0","1996-09-17","ocon","French","6204562","110795.75","49","101243","24763.5","49527","2","0","193.827","97068","0","0","29.7","0","42","27.2","1011.2","0","0","74","76","33.5"
"839","1094","2022","32","2022-10-30","1","8","0","1996-09-17","ocon","French","5951458","85020.8285714286","48","83279","22343","22343","1","4","186.054","79945","79081","79010","24","0","41","24.5","1012.3","0","0","30","2","7.8"
"839","1095","2022","18","2022-11-13","1","8","0","1996-09-17","ocon","French","5932734","83559.6338028169","65","75093","24156.5","48313","2","4","206.575","74663","71587","72425","26.6","0","60","30.4","1010.1","0","0","28","20","9.4"
"839","1096","2022","24","2022-11-20","1","8","0","1996-09-17","ocon","French","5323154","91778.5172413793","45","89333","21814.5","43629","2","6","212.817","85735","85007","84830","29.1","0","54","28.4","1013.7","0","0","51","0","27.3"
"839","1098","2023","3","2023-03-05","1","18","0","1996-09-17","ocon","French","4219566","102916.243902439","34","96797","36982","110946","3","0","201.278","91508","90914","90984","30.7","0","18","27.6","1017.3","0","0","0","0","10.9"
"839","1099","2023","77","2023-03-19","1","10","0","1996-09-17","ocon","French","4927726","98554.52","49","93222","20762","20762","1","4","238.424","89707","89255","89078","25.9","0","55","25","1010.9","0","0","0","0","20.1"
"839","1100","2023","1","2023-04-02","1","12","0","1996-09-17","ocon","French","7004780","125085.357142857","44","81203","611929.666666667","1835789","3","0","233.991","77770","77768","0","17","0","59","14.3","1019.4","0","0","12","5","16.3"
"839","1101","2023","73","2023-04-30","1","13","0","1996-09-17","ocon","French","5660230","110984.901960784","49","105908","20367","20367","1","0","204.052","102622","101798","0","25.8","0","40","26","1005.9","0","0","3","0","11"
"839","1102","2023","79","2023-05-07","1","12","0","1996-09-17","ocon","French","5316364","93269.5438596491","56","91143","21942","21942","1","2","213.765","87872","87444","87935","26.2","0.2","62","26.6","1020.1","0.2","0","13","14","24.3"
"839","1104","2023","6","2023-05-28","1","9","0","1996-09-17","ocon","French","6568970","84217.5641025641","41","76528","25270","50540","2","15","156.977","72967","72248","71553","24","0.1","58","26.2","1014.2","0.1","0","43","7","4.5"
"839","1105","2023","4","2023-06-04","1","9","0","1996-09-17","ocon","French","5347182","81017.9090909091","54","78946","23111","46222","2","4","212.362","73433","73001","73083","21.7","0","68","24.3","1015.6","0","0","29","1","8"
"839","1106","2023","7","2023-06-18","1","9","0","1996-09-17","ocon","French","5700040","81429.1428571429","63","76782","24050","48100","2","4","204.469","82114","80406","87945","18.3","0","64","16.5","1012.6","0","0","90","100","17.1"
"839","1107","2023","70","2023-07-02","1","9","0","1996-09-17","ocon","French","5145747","73510.6714285714","50","69797","23532.6666666667","70598","3","0","222.749","65729","65453","0","23","0","47","23.6","1011.2","0","0","34","13","7.7"
"839","1110","2023","13","2023-07-30","1","10","0","1996-09-17","ocon","French","5025169","114208.386363636","27","110439","23212","46424","2","4","228.31","119634","116372","0","17.3","0.1","67","13.8","1014.9","0.1","0","41","12","26.8"
"839","960","2016","13","2016-08-28","1","24","0","1996-09-17","ocon","French","6302381","146567","26","115734","351302","1053906","3","0","217.865","109050","0","0","24.8","0","69","25.5","1014.3","0","0","12","0","20.1"
"839","962","2016","15","2016-09-18","1","24","0","1996-09-17","ocon","French","7043635","119383.644067797","47","111748","50427","201708","4","0","163.17","108296","0","0","28.7","0","78","34.3","1007.7","0","0","45","6","6.6"
"839","963","2016","2","2016-10-02","1","24","0","1996-09-17","ocon","French","5922525","107682.272727273","45","101467","29353","58706","2","0","196.662","96451","0","0","31.2","0","59","36.3","1009.4","0","0","44","6","13.8"
"839","964","2016","22","2016-10-09","1","24","0","1996-09-17","ocon","French","5256784","101092","33","98380","24614.5","49229","2","0","212.494","93353","0","0","20.7","0","65","17.8","1010.4","0","0","30","0","27.6"
"839","965","2016","69","2016-10-23","1","24","0","1996-09-17","ocon","French","5916495","109564.722222222","46","103585","25804.3333333333","77413","3","0","191.599","98806","0","0","25.1","0","46","24","1021.2","0","0","33","0","15.1"
"839","966","2016","32","2016-10-30","1","24","0","1996-09-17","ocon","French","6061123","87842.3623188406","43","84964","23866","23866","1","0","182.364","81881","0","0","17.9","0","53","17.9","1019.2","0","0","63","43","7.8"
"839","967","2016","18","2016-11-13","1","23","0","1996-09-17","ocon","French","10907144","153621.746478873","47","87796","1747072","3494144","2","0","176.686","73432","0","0","18.1","0.7","90","18.8","1015.8","0.7","0","100","100","10.3"
"839","968","2016","24","2016-11-27","1","23","0","1996-09-17","ocon","French","5914474","109527.296296296","46","106189","23530.5","47061","2","0","188.29","102286","0","0","30.1","0","25","27","1014.7","0","0","0","0","17"
"839","969","2017","1","2017-03-26","1","10","0","1996-09-17","ocon","French","5120115","91430.625","55","88475","22154","22154","1","1","215.776","86009","85568","0","23.7","0","73","25.9","1011.9","0","0","29","0","11.6"
"839","970","2017","17","2017-04-09","1","12","0","1996-09-17","ocon","French","5886668","107030.327272727","55","97036","21762.4","108812","5","1","202.23","95496","0","0","12.8","0.1","81","10","1013.1","0.1","0","100","100","18.5"
"839","971","2017","3","2017-04-16","1","12","0","1996-09-17","ocon","French","5729085","100510.263157895","39","95179","24584.5","49169","2","1","204.7","91774","91684","0","25.8","0","59","23","1008.9","0","0","14","0","37"
"839","972","2017","71","2017-04-30","1","10","0","1996-09-17","ocon","French","5383747","103533.596153846","50","98745","30253","30253","1","6","213.203","95372","95729","95430","22.4","0","64","25.1","1014.4","0","0","1","0","5.1"
"839","973","2017","4","2017-05-14","1","8","0","1996-09-17","ocon","French","5797102","89186.1846153846","40","86276","22629.5","45259","2","10","194.237","81901","81148","81272","23.5","0.1","43","23.7","1024.1","0.1","0","38","16","11.3"
"839","974","2017","6","2017-05-28","1","10","0","1996-09-17","ocon","French","6308065","80872.6282051282","52","76482","24479","73437","3","0","157.072","74101","0","0","27","0","35","27.6","1021.3","0","0","0","0","10"
"839","975","2017","7","2017-06-11","1","8","0","1996-09-17","ocon","French","5625870","80369.5714285714","68","76247","23409","23409","1","8","205.904","73520","73320","73135","28","0","50","26.5","1007.2","0","0","43","0","35.6"
"839","976","2017","73","2017-06-25","1","8","0","1996-09-17","ocon","French","7465871","146389.62745098","39","105634","345271","1381084","4","8","204.581","103051","102751","102186","27.6","0","65","29.7","1010","0","0","34","7","14.8"
"839","977","2017","70","2017-07-09","1","8","0","1996-09-17","ocon","French","4924589","70351.2714285714","68","68659","22176","22176","1","4","226.405","66033","65550","65674","27.1","0","41","26.8","1015.6","0","0","61","2","7.7"
"839","978","2017","9","2017-07-16","1","8","0","1996-09-17","ocon","French","4889920","97798.4","39","93521","29194","29194","1","4","226.768","99738","89701","89074","20.5","0.1","71","19.5","1022.4","0.1","0","94","100","18.1"
"839","979","2017","11","2017-07-30","1","8","0","1996-09-17","ocon","French","6006145","87045.5797101449","60","82431","22441","22441","1","2","191.33","78843","78495","0","28.1","0","41","29.3","1016.4","0","0","25","0","11.1"
"839","980","2017","13","2017-08-27","1","8","0","1996-09-17","ocon","French","5120974","116385.772727273","37","109721","25403.3333333333","76210","3","2","229.804","105277","105006","105369","21.7","0","70","22.9","1018.3","0","0","21","21","5.4"
"839","981","2017","14","2017-09-03","1","8","0","1996-09-17","ocon","French","4603840","86864.9056603774","53","85652","24432","24432","1","8","243.482","98775","97580","97719","21.4","0","48","21.7","1012.2","0","0","0","0","7"
"839","982","2017","15","2017-09-17","1","8","0","1996-09-17","ocon","French","7448339","128419.637931034","52","107677","28772","172632","6","1","169.339","103626","102760","0","27.1","0.1","85","30.8","1010.4","0.1","0","78","27","18.5"
